"id","serie_name","amazon_link","author_id","pen_name","book_status","num_books","goodreads_link","image","currentBooks"
143406,"There Will Be War",NULL,"232834",NULL,"done",10,"https://www.goodreads.com/series/41514-there-will-be-war",NULL,"9"
143543,"Cuentos completos",NULL,"974318",NULL,"done",4,"https://www.goodreads.com/series/155129-cuentos-completos",NULL,"0"
143665,"Les Rougon-Macquart",NULL,"145527",NULL,"done",20,"https://www.goodreads.com/series/40441-les-rougon-macquart",NULL,"9"
143851,"Teenage Mutant Ninja Turtles",NULL,"137396",NULL,"done",4,"https://www.goodreads.com/series/279880-teenage-mutant-ninja-turtles-casey-april",NULL,"0"
143957,"Space Cops",NULL,"337427",NULL,"done",3,"https://www.goodreads.com/series/67953-space-cops",NULL,"3"
143983,"Laughing story",NULL,"593017",NULL,"done",4,"https://www.goodreads.com/series/175226-laughing-story",NULL,"0"
144081,"The Legend of Drizzt",NULL,"157555",NULL,"done",40,"https://www.goodreads.com/series/49134-the-legend-of-drizzt",NULL,"1"
144251,"Carmen Sandiego",NULL,"537666",NULL,"done",8,"https://www.goodreads.com/series/257767-carmen-sandiego-you-are-the-detective",NULL,"0"
144414,"Tathea",NULL,"971494",NULL,"done",2,"https://www.goodreads.com/series/149500-tathea",NULL,"2"
144461,"The Books of the Glittering Stone",NULL,"844623",NULL,"done",4,"https://www.goodreads.com/series/233455-the-books-of-the-glittering-stone",NULL,"4"
144750,"Sixth Grade Alien",NULL,"221560",NULL,"done",12,"https://www.goodreads.com/series/42107-sixth-grade-alien",NULL,"12"
144763,"Anne of Green Gables",NULL,"311292",NULL,"done",10,"https://www.goodreads.com/series/242107-anne-of-green-gables",NULL,"0"
145121,"Treasure Hunters",NULL,"499909",NULL,"done",9,"https://www.goodreads.com/series/112891-treasure-hunters",NULL,"8"
145506,"Alex Stern",NULL,"262616",NULL,"done",2,"https://www.goodreads.com/series/191949-alex-stern",NULL,"2"
145717,"Frank Einstein",NULL,"784553",NULL,"done",6,"https://www.goodreads.com/series/144840-frank-einstein",NULL,"4"
146738,"Spark Files Flip Quiz",NULL,"439166",NULL,"done",4,"https://www.goodreads.com/series/63620-spark-files-flip-quiz",NULL,"1"
146774,"Circus",NULL,"540713",NULL,"done",3,"https://www.goodreads.com/series/73185-circus",NULL,"3"
147202,"Alastair-Audley Tetralogy",NULL,"995504",NULL,"done",4,"https://www.goodreads.com/series/51914-alastair-audley-tetralogy",NULL,"4"
147257,"ก๊วยเจ๋งยอดวีรบุรุษ",NULL,"389299",NULL,"done",6,"https://www.goodreads.com/series/369998-6",NULL,"0"
147798,"The Michael Kane Trilogy",NULL,"104522",NULL,"done",3,"https://www.goodreads.com/series/49210-the-michael-kane-trilogy",NULL,"1"
148280,"Jurassic Park",NULL,"992695",NULL,"done",2,"https://www.goodreads.com/series/71966-jurassic-park",NULL,"2"
148286,"I pirati della Malesia",NULL,"385875",NULL,"done",12,"https://www.goodreads.com/series/57222-i-pirati-della-malesia",NULL,"0"
148844,"Chicago Stars",NULL,"632262",NULL,"done",10,"https://www.goodreads.com/series/40360-chicago-stars",NULL,"10"
148876,"The Icarus Saga",NULL,"704315",NULL,"done",6,"https://www.goodreads.com/series/382204-the-icarus-saga",NULL,"6"
